Latitude (decimal degrees):	53.649
Longitude (decimal degrees):	9.704
Elevation (m):	5
Radiation database:	PVGIS-SARAH2


Slope: 90 deg. 
Azimuth: -45 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	10.0
time,P,G(i),H_sun,T2m,WS10m,Int
20200104:1911,0.0,0.0,0.0,3.64,4.07,0.0
20200104:2011,0.0,0.0,0.0,3.3,3.59,0.0
20200104:2111,0.0,0.0,0.0,2.79,3.1,0.0
20200104:2211,0.0,0.0,0.0,2.33,2.62,0.0
20200104:2311,0.0,0.0,0.0,1.76,2.34,0.0
20200105:0011,0.0,0.0,0.0,1.32,2.28,0.0
20200105:0111,0.0,0.0,0.0,0.98,2.34,0.0
20200105:0211,0.0,0.0,0.0,1.12,2.28,0.0
20200105:0311,0.0,0.0,0.0,1.27,2.21,0.0
20200105:0411,0.0,0.0,0.0,1.12,2.21,0.0
20200105:0511,0.0,0.0,0.0,1.06,2.28,0.0
20200105:0611,0.0,0.0,0.0,1.11,2.28,0.0
20200105:0711,0.0,0.0,0.0,0.76,2.41,0.0
20200105:0811,229.86,250.45,2.9,0.83,2.28,0.0
20200105:0911,563.23,613.44,8.33,1.44,2.07,0.0
20200105:1011,163.43,187.42,12.01,2.71,2.07,0.0
20200105:1111,3.58,12.57,13.66,3.34,2.41,0.0
20200105:1211,12.17,25.14,13.12,4.0,2.34,0.0
20200105:1311,0.95,7.78,10.44,4.58,2.83,0.0
20200105:1411,0.0,3.59,5.85,5.03,3.03,0.0
20200105:1511,0.0,0.0,0.0,5.03,3.03,0.0
20200105:1611,0.0,0.0,0.0,5.13,3.1,0.0
20200105:1711,0.0,0.0,0.0,5.26,3.24,0.0
20200105:1811,0.0,0.0,0.0,5.39,3.31,0.0
20200105:1911,0.0,0.0,0.0,5.62,3.59,0.0
20200105:2011,0.0,0.0,0.0,5.67,3.79,0.0
20200105:2111,0.0,0.0,0.0,5.67,3.93,0.0
20200105:2211,0.0,0.0,0.0,5.59,3.79,0.0
20200105:2311,0.0,0.0,0.0,5.51,3.66,0.0
20200106:0011,0.0,0.0,0.0,5.48,3.66,0.0
20200106:0111,0.0,0.0,0.0,5.4,3.59,0.0
20200106:0211,0.0,0.0,0.0,5.36,3.45,0.0
20200106:0311,0.0,0.0,0.0,5.16,3.38,0.0
20200106:0411,0.0,0.0,0.0,5.13,3.38,0.0
20200106:0511,0.0,0.0,0.0,5.18,3.31,0.0
20200106:0611,0.0,0.0,0.0,5.2,3.24,0.0
20200106:0711,0.0,0.0,0.0,5.17,3.17,0.0
20200106:0811,0.0,2.99,2.96,5.15,3.17,0.0
20200106:0911,9.91,22.14,8.4,5.2,3.1,0.0
20200106:1011,10.33,22.74,12.11,5.36,3.03,0.0
20200106:1111,64.08,85.56,13.77,5.59,2.97,0.0
20200106:1211,135.73,162.92,13.25,5.78,2.76,0.0
20200106:1311,34.52,53.6,10.58,5.99,2.83,0.0
20200106:1411,4.24,13.77,6.0,5.96,2.76,0.0
20200106:1511,0.0,0.0,0.0,5.75,2.69,0.0
20200106:1611,0.0,0.0,0.0,5.16,2.76,0.0
20200106:1711,0.0,0.0,0.0,4.92,2.83,0.0
20200106:1811,0.0,0.0,0.0,4.53,2.97,0.0
20200106:1911,0.0,0.0,0.0,4.17,3.1,0.0
20200106:2011,0.0,0.0,0.0,3.44,3.1,0.0
20200106:2111,0.0,0.0,0.0,2.7,2.97,0.0
20200106:2211,0.0,0.0,0.0,2.12,2.83,0.0
20200106:2311,0.0,0.0,0.0,1.77,2.83,0.0
20200107:0011,0.0,0.0,0.0,1.56,2.9,0.0
20200107:0111,0.0,0.0,0.0,1.46,2.83,0.0
20200107:0211,0.0,0.0,0.0,1.66,2.69,0.0
20200107:0311,0.0,0.0,0.0,2.1,2.69,0.0
20200107:0411,0.0,0.0,0.0,2.96,2.76,0.0
20200107:0511,0.0,0.0,0.0,3.58,2.83,0.0
20200107:0611,0.0,0.0,0.0,4.18,2.9,0.0
20200107:0711,0.0,0.0,0.0,5.24,3.45,0.0
20200107:0811,15.84,29.28,3.02,5.71,3.45,0.0
20200107:0911,72.29,93.55,8.49,6.08,3.38,0.0
20200107:1011,348.06,384.67,12.21,6.52,3.38,0.0
20200107:1111,32.88,51.11,13.89,7.07,3.93,0.0
20200107:1211,24.09,40.7,13.38,7.25,3.38,0.0
20200107:1311,70.25,96.13,10.72,7.46,3.66,0.0
20200107:1411,15.54,32.84,6.15,7.16,3.38,0.0
20200107:1511,0.0,0.0,0.0,6.83,3.38,0.0
20200107:1611,0.0,0.0,0.0,6.11,3.45,0.0
20200107:1711,0.0,0.0,0.0,5.83,3.66,0.0
20200107:1811,0.0,0.0,0.0,5.75,4.07,0.0
20200107:1911,0.0,0.0,0.0,6.1,4.41,0.0
20200107:2011,0.0,0.0,0.0,6.33,4.69,0.0
20200107:2111,0.0,0.0,0.0,6.44,4.83,0.0
20200107:2211,0.0,0.0,0.0,6.36,4.69,0.0
20200107:2311,0.0,0.0,0.0,6.42,4.62,0.0
20200108:0011,0.0,0.0,0.0,6.4,4.83,0.0
20200108:0111,0.0,0.0,0.0,6.22,5.1,0.0
20200108:0211,0.0,0.0,0.0,6.05,5.17,0.0
20200108:0311,0.0,0.0,0.0,6.04,5.03,0.0
20200108:0411,0.0,0.0,0.0,6.48,4.9,0.0
20200108:0511,0.0,0.0,0.0,7.02,4.9,0.0
20200108:0611,0.0,0.0,0.0,7.61,4.9,0.0
20200108:0711,0.0,0.0,0.0,8.22,4.97,0.0
20200108:0811,0.0,1.2,3.1,8.59,4.83,0.0
20200108:0911,68.53,90.39,8.58,8.97,4.76,0.0
20200108:1011,4.89,14.96,12.32,9.38,4.9,0.0
20200108:1111,57.13,79.16,14.02,9.68,4.69,0.0
20200108:1211,6.4,17.36,13.52,9.91,4.55,0.0
20200108:1311,1.77,9.58,10.87,10.03,4.41,0.0
20200108:1411,0.0,3.59,6.31,9.97,3.86,0.0
20200108:1511,0.0,0.0,0.0,9.78,3.66,0.0
20200108:1611,0.0,0.0,0.0,9.46,3.52,0.0
20200108:1711,0.0,0.0,0.0,8.96,3.1,0.0
20200108:1811,0.0,0.0,0.0,8.17,2.62,0.0
20200108:1911,0.0,0.0,0.0,7.79,2.28,0.0
20200108:2011,0.0,0.0,0.0,7.69,2.0,0.0
20200108:2111,0.0,0.0,0.0,7.21,1.79,0.0
20200108:2211,0.0,0.0,0.0,6.87,1.66,0.0
20200108:2311,0.0,0.0,0.0,6.94,1.59,0.0
20200109:0011,0.0,0.0,0.0,7.26,1.45,0.0
20200109:0111,0.0,0.0,0.0,7.41,1.1,0.0
20200109:0211,0.0,0.0,0.0,7.41,1.03,0.0
20200109:0311,0.0,0.0,0.0,7.46,1.03,0.0
20200109:0411,0.0,0.0,0.0,7.56,1.17,0.0
20200109:0511,0.0,0.0,0.0,7.72,1.31,0.0
20200109:0611,0.0,0.0,0.0,7.92,1.59,0.0
20200109:0711,0.0,0.0,0.0,8.65,2.83,0.0
20200109:0811,0.0,1.2,3.18,8.76,3.45,0.0
20200109:0911,4.53,14.36,8.68,8.89,4.21,0.0
20200109:1011,16.76,31.72,12.44,9.43,4.55,0.0
20200109:1111,4.13,13.77,14.15,10.04,4.69,0.0
20200109:1211,7.56,19.15,13.67,10.56,4.55,0.0
20200109:1311,14.83,29.33,11.03,10.73,4.69,0.0
20200109:1411,9.05,21.82,6.47,10.92,4.62,0.0
20200109:1511,0.0,0.0,0.0,11.19,4.76,0.0
20200109:1611,0.0,0.0,0.0,11.28,4.69,0.0
20200109:1711,0.0,0.0,0.0,11.39,4.62,0.0
20200109:1811,0.0,0.0,0.0,11.49,4.55,0.0
20200109:1911,0.0,0.0,0.0,11.46,4.21,0.0
20200109:2011,0.0,0.0,0.0,11.54,4.14,0.0
20200109:2111,0.0,0.0,0.0,11.57,4.0,0.0
20200109:2211,0.0,0.0,0.0,11.55,4.0,0.0
20200109:2311,0.0,0.0,0.0,11.48,4.0,0.0
20200110:0011,0.0,0.0,0.0,11.41,4.0,0.0
20200110:0111,0.0,0.0,0.0,11.24,4.14,0.0
20200110:0211,0.0,0.0,0.0,11.13,4.21,0.0
20200110:0311,0.0,0.0,0.0,10.95,4.41,0.0
20200110:0411,0.0,0.0,0.0,10.73,4.48,0.0
20200110:0511,0.0,0.0,0.0,10.46,4.55,0.0
20200110:0611,0.0,0.0,0.0,10.0,4.83,0.0
20200110:0711,0.0,0.0,0.0,9.08,4.34,0.0
20200110:0811,106.97,129.85,3.27,8.7,4.41,0.0
20200110:0911,36.98,55.52,8.78,8.55,4.41,0.0
20200110:1011,27.63,45.07,12.56,8.71,4.55,0.0
20200110:1111,17.28,32.32,14.29,8.83,5.03,0.0
20200110:1211,6.44,17.36,13.82,8.71,5.45,0.0
20200110:1311,23.31,39.99,11.2,8.38,4.83,0.0
20200110:1411,0.0,5.39,6.64,7.57,4.41,0.0
20200110:1511,0.0,0.0,0.0,6.63,4.14,0.0
20200110:1611,0.0,0.0,0.0,5.93,4.9,0.0
20200110:1711,0.0,0.0,0.0,5.71,4.62,0.0
20200110:1811,0.0,0.0,0.0,5.58,4.34,0.0
20200110:1911,0.0,0.0,0.0,5.23,3.93,0.0
20200110:2011,0.0,0.0,0.0,5.15,3.72,0.0
20200110:2111,0.0,0.0,0.0,5.06,3.72,0.0
20200110:2211,0.0,0.0,0.0,4.91,3.45,0.0
20200110:2311,0.0,0.0,0.0,4.73,3.24,0.0
20200111:0011,0.0,0.0,0.0,4.56,3.1,0.0
20200111:0111,0.0,0.0,0.0,4.07,2.41,0.0
20200111:0211,0.0,0.0,0.0,3.37,2.28,0.0
20200111:0311,0.0,0.0,0.0,3.04,2.34,0.0
20200111:0411,0.0,0.0,0.0,3.05,2.28,0.0
20200111:0511,0.0,0.0,0.0,3.08,2.34,0.0
20200111:0611,0.0,0.0,0.0,3.15,2.48,0.0
20200111:0711,0.0,0.0,0.0,2.43,2.69,0.0
20200111:0811,51.94,69.59,3.36,2.22,3.03,0.0
20200111:0911,21.34,36.4,8.9,2.84,3.38,0.0
20200111:1011,420.73,459.13,12.69,3.99,3.03,0.0
20200111:1111,120.85,145.22,14.44,4.95,3.86,0.0
20200111:1211,91.16,115.11,13.98,5.53,4.28,0.0
20200111:1311,21.13,36.94,11.37,5.8,4.07,0.0
20200111:1411,5.77,16.16,6.82,5.75,4.9,0.0
20200111:1511,0.0,0.0,0.0,5.57,4.83,0.0
20200111:1611,0.0,0.0,0.0,5.28,4.83,0.0
20200111:1711,0.0,0.0,0.0,5.04,5.03,0.0
20200111:1811,0.0,0.0,0.0,4.91,5.17,0.0
20200111:1911,0.0,0.0,0.0,4.94,5.45,0.0
20200111:2011,0.0,0.0,0.0,5.04,5.52,0.0
20200111:2111,0.0,0.0,0.0,5.3,5.52,0.0
20200111:2211,0.0,0.0,0.0,5.15,5.38,0.0
20200111:2311,0.0,0.0,0.0,4.96,5.31,0.0
20200112:0011,0.0,0.0,0.0,5.03,5.31,0.0
20200112:0111,0.0,0.0,0.0,5.27,5.31,0.0
20200112:0211,0.0,0.0,0.0,5.59,5.38,0.0
20200112:0311,0.0,0.0,0.0,5.77,5.38,0.0
20200112:0411,0.0,0.0,0.0,5.9,5.38,0.0
20200112:0511,0.0,0.0,0.0,5.85,5.31,0.0
20200112:0611,0.0,0.0,0.0,5.69,5.24,0.0
20200112:0711,0.0,0.0,0.0,5.7,5.31,0.0
20200112:0811,0.0,1.8,3.46,5.46,5.31,0.0
20200112:0911,3.9,13.17,9.02,5.22,5.31,0.0
20200112:1011,4.64,14.36,12.83,5.21,5.17,0.0
20200112:1111,2.84,11.37,14.59,5.23,4.62,0.0
20200112:1211,29.74,47.13,14.15,5.33,5.24,0.0
20200112:1311,1.23,8.38,11.54,5.3,5.31,0.0
20200112:1411,0.0,4.79,7.0,5.38,5.17,0.0
20200112:1511,0.0,0.0,0.0,5.76,5.24,0.0
20200112:1611,0.0,0.0,0.0,6.31,5.66,0.0
20200112:1711,0.0,0.0,0.0,6.89,6.0,0.0
20200112:1811,0.0,0.0,0.0,7.11,5.93,0.0
20200112:1911,0.0,0.0,0.0,7.15,5.79,0.0
20200112:2011,0.0,0.0,0.0,7.55,5.52,0.0
20200112:2111,0.0,0.0,0.0,7.65,5.31,0.0
20200112:2211,0.0,0.0,0.0,7.52,5.38,0.0
20200112:2311,0.0,0.0,0.0,7.26,5.24,0.0
20200113:0011,0.0,0.0,0.0,7.01,4.97,0.0
20200113:0111,0.0,0.0,0.0,6.71,4.21,0.0
20200113:0211,0.0,0.0,0.0,6.3,3.66,0.0
20200113:0311,0.0,0.0,0.0,5.94,3.38,0.0
20200113:0411,0.0,0.0,0.0,5.7,3.24,0.0
20200113:0511,0.0,0.0,0.0,5.37,3.03,0.0
20200113:0611,0.0,0.0,0.0,5.17,2.83,0.0
20200113:0711,0.0,0.0,0.0,4.73,2.69,0.0
20200113:0811,357.29,388.82,3.57,4.96,2.83,0.0
20200113:0911,341.41,374.64,9.14,5.24,3.1,0.0
20200113:1011,37.89,56.53,12.97,5.96,3.79,0.0
20200113:1111,27.66,44.89,14.76,6.49,4.69,0.0
20200113:1211,12.0,25.14,14.33,6.71,3.72,0.0
20200113:1311,148.24,184.73,11.73,7.02,3.24,0.0
20200113:1411,34.37,63.13,7.19,7.02,3.1,0.0
20200113:1511,0.0,0.0,0.0,6.86,2.76,0.0
20200113:1611,0.0,0.0,0.0,6.46,2.76,0.0
20200113:1711,0.0,0.0,0.0,6.25,3.03,0.0
20200113:1811,0.0,0.0,0.0,5.9,3.38,0.0
20200113:1911,0.0,0.0,0.0,5.34,3.72,0.0
20200113:2011,0.0,0.0,0.0,5.32,3.93,0.0
20200113:2111,0.0,0.0,0.0,4.96,4.34,0.0
20200113:2211,0.0,0.0,0.0,4.9,4.76,0.0
20200113:2311,0.0,0.0,0.0,5.3,4.83,0.0
20200114:0011,0.0,0.0,0.0,5.93,5.03,0.0
20200114:0111,0.0,0.0,0.0,6.66,5.24,0.0
20200114:0211,0.0,0.0,0.0,7.5,5.38,0.0
20200114:0311,0.0,0.0,0.0,8.34,5.59,0.0
20200114:0411,0.0,0.0,0.0,8.92,5.86,0.0
20200114:0511,0.0,0.0,0.0,8.88,6.0,0.0
20200114:0611,0.0,0.0,0.0,8.68,6.14,0.0
20200114:0711,0.0,0.0,0.0,8.56,6.34,0.0
20200114:0811,1.49,8.98,3.69,8.71,6.34,0.0
20200114:0911,4.16,13.77,9.28,8.87,6.21,0.0
20200114:1011,2.11,10.17,13.13,8.99,6.21,0.0
20200114:1111,7.63,19.15,14.93,9.16,5.93,0.0
20200114:1211,14.94,29.33,14.51,9.34,5.45,0.0
20200114:1311,1.48,8.98,11.92,9.61,5.1,0.0
20200114:1411,0.0,4.79,7.38,9.71,4.9,0.0
20200114:1511,0.0,0.0,0.0,9.71,4.9,0.0
20200114:1611,0.0,0.0,0.0,9.58,4.9,0.0
20200114:1711,0.0,0.0,0.0,9.18,5.17,0.0
20200114:1811,0.0,0.0,0.0,9.26,6.0,0.0
20200114:1911,0.0,0.0,0.0,9.55,6.48,0.0
20200114:2011,0.0,0.0,0.0,9.96,6.83,0.0
20200114:2111,0.0,0.0,0.0,10.59,6.9,0.0
20200114:2211,0.0,0.0,0.0,11.16,6.97,0.0
20200114:2311,0.0,0.0,0.0,11.37,6.97,0.0
20200115:0011,0.0,0.0,0.0,11.73,7.1,0.0
20200115:0111,0.0,0.0,0.0,11.86,7.03,0.0
20200115:0211,0.0,0.0,0.0,11.53,6.69,0.0
20200115:0311,0.0,0.0,0.0,10.94,6.48,0.0
20200115:0411,0.0,0.0,0.0,11.0,6.55,0.0
20200115:0511,0.0,0.0,0.0,11.2,6.41,0.0
20200115:0611,0.0,0.0,0.0,11.22,6.21,0.0
20200115:0711,0.0,0.0,0.0,11.73,6.48,0.0
20200115:0811,331.57,367.97,3.81,11.59,6.55,0.0
20200115:0911,158.11,186.91,9.42,11.75,6.55,0.0
20200115:1011,247.77,282.97,13.29,12.04,6.48,0.0
20200115:1111,295.62,335.87,15.1,12.34,6.34,0.0
20200115:1211,164.48,197.72,14.7,12.35,6.07,0.0
20200115:1311,60.7,86.28,12.11,12.37,5.93,0.0
20200115:1411,15.65,32.18,7.58,12.19,5.72,0.0
20200115:1511,0.0,0.0,0.0,11.83,5.52,0.0
20200115:1611,0.0,0.0,0.0,11.32,5.45,0.0
20200115:1711,0.0,0.0,0.0,11.22,5.66,0.0
20200115:1811,0.0,0.0,0.0,10.82,5.93,0.0
20200115:1911,0.0,0.0,0.0,10.38,6.14,0.0
20200115:2011,0.0,0.0,0.0,9.36,5.59,0.0
20200115:2111,0.0,0.0,0.0,8.16,4.41,0.0
20200115:2211,0.0,0.0,0.0,7.22,3.72,0.0
20200115:2311,0.0,0.0,0.0,6.42,3.66,0.0
20200116:0011,0.0,0.0,0.0,5.83,3.79,0.0
20200116:0111,0.0,0.0,0.0,5.52,3.79,0.0
20200116:0211,0.0,0.0,0.0,5.28,3.79,0.0
20200116:0311,0.0,0.0,0.0,5.21,3.79,0.0
20200116:0411,0.0,0.0,0.0,5.07,3.79,0.0
20200116:0511,0.0,0.0,0.0,4.86,3.66,0.0
20200116:0611,0.0,0.0,0.0,4.74,3.59,0.0
20200116:0711,0.0,0.0,0.0,4.55,3.45,0.0
20200116:0811,377.5,408.62,3.94,4.41,3.38,0.0
20200116:0911,614.47,676.29,9.57,4.92,3.38,0.0
20200116:1011,685.06,768.84,13.45,5.87,2.76,0.0
20200116:1111,477.11,530.56,15.28,6.82,2.9,0.0
20200116:1211,344.9,390.34,14.89,7.44,2.62,0.0
20200116:1311,99.11,129.13,12.31,7.8,2.28,0.0
20200116:1411,30.62,55.34,7.78,7.69,2.34,0.0
20200116:1511,0.0,0.0,0.0,7.01,2.48,0.0
20200116:1611,0.0,0.0,0.0,6.04,2.76,0.0
20200116:1711,0.0,0.0,0.0,5.67,3.03,0.0
20200116:1811,0.0,0.0,0.0,5.74,3.1,0.0
20200116:1911,0.0,0.0,0.0,5.51,3.24,0.0
20200116:2011,0.0,0.0,0.0,5.59,3.24,0.0
20200116:2111,0.0,0.0,0.0,5.69,3.45,0.0
20200116:2211,0.0,0.0,0.0,5.79,3.66,0.0
20200116:2311,0.0,0.0,0.0,5.81,3.66,0.0
20200117:0011,0.0,0.0,0.0,5.77,3.59,0.0
20200117:0111,0.0,0.0,0.0,5.77,3.59,0.0
20200117:0211,0.0,0.0,0.0,5.72,3.52,0.0
20200117:0311,0.0,0.0,0.0,5.63,3.52,0.0
20200117:0411,0.0,0.0,0.0,5.58,3.66,0.0
20200117:0511,0.0,0.0,0.0,5.51,3.72,0.0
20200117:0611,0.0,0.0,0.0,5.43,3.72,0.0
20200117:0711,0.0,0.0,0.0,5.76,3.86,0.0
20200117:0811,281.37,308.92,4.08,5.76,3.86,0.0
20200117:0911,609.11,671.51,9.72,6.36,4.0,0.0
20200117:1011,631.04,701.48,13.63,7.41,4.07,0.0
20200117:1111,530.92,594.94,15.47,8.32,3.1,0.0
20200117:1211,408.49,463.16,15.09,8.92,3.1,0.0
20200117:1311,252.47,308.81,12.52,9.26,2.9,0.0
20200117:1411,33.58,60.46,7.99,9.06,2.9,0.0
20200117:1511,0.0,0.0,0.0,8.35,2.76,0.0
20200117:1611,0.0,0.0,0.0,7.75,2.62,0.0
20200117:1711,0.0,0.0,0.0,7.64,2.69,0.0
20200117:1811,0.0,0.0,0.0,7.93,2.97,0.0
20200117:1911,0.0,0.0,0.0,7.93,2.9,0.0
20200117:2011,0.0,0.0,0.0,8.02,3.31,0.0
20200117:2111,0.0,0.0,0.0,8.05,3.79,0.0
20200117:2211,0.0,0.0,0.0,7.87,4.21,0.0
20200117:2311,0.0,0.0,0.0,7.48,4.76,0.0
20200118:0011,0.0,0.0,0.0,7.06,5.1,0.0
20200118:0111,0.0,0.0,0.0,6.63,5.24,0.0
20200118:0211,0.0,0.0,0.0,6.25,5.24,0.0
20200118:0311,0.0,0.0,0.0,5.84,5.03,0.0
20200118:0411,0.0,0.0,0.0,5.47,4.76,0.0
20200118:0511,0.0,0.0,0.0,5.17,4.69,0.0
20200118:0611,0.0,0.0,0.0,4.63,4.62,0.0
20200118:0711,0.0,0.0,0.0,4.22,4.69,0.0
20200118:0811,416.98,447.41,4.22,4.04,4.9,0.0
20200118:0911,203.66,228.2,9.88,4.32,5.03,0.0
20200118:1011,10.8,23.34,13.81,4.96,5.79,0.0
20200118:1111,6.17,16.76,15.67,5.63,6.41,0.0
20200118:1211,17.53,32.32,15.3,6.05,5.03,0.0
20200118:1311,20.39,35.91,12.74,5.93,4.76,0.0
20200118:1411,3.52,12.57,8.2,5.84,4.48,0.0
20200118:1511,0.0,0.0,0.0,5.49,3.79,0.0
20200118:1611,0.0,0.0,0.0,5.1,3.59,0.0
20200118:1711,0.0,0.0,0.0,4.82,3.24,0.0
20200118:1811,0.0,0.0,0.0,4.57,3.17,0.0
20200118:1911,0.0,0.0,0.0,3.72,3.03,0.0
20200118:2011,0.0,0.0,0.0,3.41,3.03,0.0
20200118:2111,0.0,0.0,0.0,3.26,2.9,0.0
20200118:2211,0.0,0.0,0.0,3.13,2.83,0.0
20200118:2311,0.0,0.0,0.0,3.2,2.9,0.0
20200119:0011,0.0,0.0,0.0,3.33,2.76,0.0
20200119:0111,0.0,0.0,0.0,3.29,2.76,0.0
20200119:0211,0.0,0.0,0.0,3.31,2.69,0.0
20200119:0311,0.0,0.0,0.0,2.79,2.55,0.0
20200119:0411,0.0,0.0,0.0,2.73,2.41,0.0
20200119:0511,0.0,0.0,0.0,2.33,2.34,0.0
20200119:0611,0.0,0.0,0.0,2.27,2.28,0.0
20200119:0711,0.0,0.0,0.0,1.95,2.14,0.0
20200119:0811,43.41,60.55,4.37,1.94,2.34,0.0
